emergency_id,first_ambulance_id,first_response,attempts_needed,final_ambulance_id,final_status,recovery_time_sec
REQ02215,AMB0021,ACCEPTED,1,AMB0021,ACCEPTED,0
REQ02216,AMB0080,ACCEPTED,1,AMB0080,ACCEPTED,0
REQ02217,AMB0023,ACCEPTED,1,AMB0023,ACCEPTED,0
REQ02218,AMB0123,TIMEOUT,2,AMB0125,ACCEPTED,15
REQ02219,AMB0065,ACCEPTED,1,AMB0065,ACCEPTED,0
REQ02220,AMB0103,ACCEPTED,1,AMB0103,ACCEPTED,0
REQ02221,AMB0036,ACCEPTED,1,AMB0036,ACCEPTED,0
REQ02222,AMB0075,ACCEPTED,1,AMB0075,ACCEPTED,0
REQ02223,AMB0023,ACCEPTED,1,AMB0023,ACCEPTED,0
REQ02224,AMB0131,TIMEOUT,2,AMB0131,ACCEPTED,15
REQ02225,AMB0042,ACCEPTED,1,AMB0042,ACCEPTED,0
REQ02226,AMB0014,ACCEPTED,1,AMB0014,ACCEPTED,0
REQ02227,AMB0036,ACCEPTED,1,AMB0036,ACCEPTED,0
REQ02228,AMB0001,ACCEPTED,1,AMB0001,ACCEPTED,0
REQ02229,AMB0070,REJECTED,2,AMB0073,ACCEPTED,15
REQ02230,AMB0053,ACCEPTED,1,AMB0053,ACCEPTED,0
REQ02231,AMB0131,ACCEPTED,1,AMB0131,ACCEPTED,0
REQ02232,AMB0036,ACCEPTED,1,AMB0036,ACCEPTED,0
REQ02233,AMB0088,ACCEPTED,1,AMB0088,ACCEPTED,0
REQ02234,AMB0042,ACCEPTED,1,AMB0042,ACCEPTED,0
REQ02235,AMB0069,ACCEPTED,1,AMB0069,ACCEPTED,0
REQ02236,AMB0037,ACCEPTED,1,AMB0037,ACCEPTED,0
REQ02237,AMB0064,ACCEPTED,1,AMB0064,ACCEPTED,0
REQ02238,AMB0036,ACCEPTED,1,AMB0036,ACCEPTED,0
REQ02239,AMB0128,ACCEPTED,1,AMB0128,ACCEPTED,0
REQ02240,AMB0049,ACCEPTED,1,AMB0049,ACCEPTED,0
REQ02241,AMB0120,REJECTED,2,AMB0120,ACCEPTED,15
REQ02242,AMB0084,ACCEPTED,1,AMB0084,ACCEPTED,0
REQ02243,AMB0128,ACCEPTED,1,AMB0128,ACCEPTED,0
REQ02244,AMB0128,ACCEPTED,1,AMB0128,ACCEPTED,0
REQ02245,AMB0123,ACCEPTED,1,AMB0123,ACCEPTED,0
REQ02246,AMB0080,ACCEPTED,1,AMB0080,ACCEPTED,0
REQ02247,AMB0065,REJECTED,2,AMB0064,ACCEPTED,15
REQ02248,AMB0031,ACCEPTED,1,AMB0031,ACCEPTED,0
REQ02249,AMB0114,ACCEPTED,1,AMB0114,ACCEPTED,0
REQ02250,AMB0003,ACCEPTED,1,AMB0003,ACCEPTED,0
REQ02251,AMB0110,ACCEPTED,1,AMB0110,ACCEPTED,0
REQ02252,AMB0083,ACCEPTED,1,AMB0083,ACCEPTED,0
REQ02253,AMB0120,REJECTED,2,AMB0120,ACCEPTED,15
REQ02254,AMB0050,ACCEPTED,1,AMB0050,ACCEPTED,0
REQ02255,AMB0010,ACCEPTED,1,AMB0010,ACCEPTED,0
REQ02256,AMB0094,ACCEPTED,1,AMB0094,ACCEPTED,0
REQ02257,AMB0125,ACCEPTED,1,AMB0125,ACCEPTED,0
REQ02258,AMB0089,ACCEPTED,1,AMB0089,ACCEPTED,0
REQ02259,AMB0088,REJECTED,2,AMB0075,ACCEPTED,15
REQ02260,AMB0011,ACCEPTED,1,AMB0011,ACCEPTED,0
REQ02261,AMB0112,ACCEPTED,1,AMB0112,ACCEPTED,0
REQ02262,AMB0062,ACCEPTED,1,AMB0062,ACCEPTED,0
REQ02263,AMB0055,ACCEPTED,1,AMB0055,ACCEPTED,0
REQ02264,AMB0079,TIMEOUT,2,AMB0080,ACCEPTED,15
REQ02265,AMB0131,REJECTED,3,AMB0130,ACCEPTED,30
REQ02266,AMB0118,ACCEPTED,1,AMB0118,ACCEPTED,0
REQ02267,AMB0125,ACCEPTED,1,AMB0125,ACCEPTED,0
REQ02268,AMB0131,ACCEPTED,1,AMB0131,ACCEPTED,0
REQ02269,AMB0084,ACCEPTED,1,AMB0084,ACCEPTED,0
REQ02270,AMB0044,ACCEPTED,1,AMB0044,ACCEPTED,0
REQ02271,AMB0032,REJECTED,3,AMB0026,ACCEPTED,30
REQ02272,AMB0059,ACCEPTED,1,AMB0059,ACCEPTED,0
REQ02273,AMB0069,ACCEPTED,1,AMB0069,ACCEPTED,0
REQ02274,AMB0005,ACCEPTED,1,AMB0005,ACCEPTED,0
REQ02275,AMB0084,REJECTED,2,AMB0084,ACCEPTED,15
REQ02276,AMB0131,ACCEPTED,1,AMB0131,ACCEPTED,0
REQ02277,AMB0131,REJECTED,2,AMB0130,ACCEPTED,15
REQ02278,AMB0027,ACCEPTED,1,AMB0027,ACCEPTED,0
REQ02279,AMB0131,ACCEPTED,1,AMB0131,ACCEPTED,0
REQ02280,AMB0009,ACCEPTED,1,AMB0009,ACCEPTED,0
REQ02281,AMB0079,ACCEPTED,1,AMB0079,ACCEPTED,0
REQ02282,AMB0021,TIMEOUT,2,AMB0039,ACCEPTED,15
REQ02283,AMB0021,ACCEPTED,1,AMB0021,ACCEPTED,0
REQ02284,AMB0022,ACCEPTED,1,AMB0022,ACCEPTED,0
REQ02285,AMB0065,ACCEPTED,1,AMB0065,ACCEPTED,0
REQ02286,AMB0049,ACCEPTED,1,AMB0049,ACCEPTED,0
REQ02287,AMB0005,REJECTED,4,AMB0007,ACCEPTED,45
REQ02288,AMB0046,TIMEOUT,2,AMB0083,ACCEPTED,15
REQ02289,AMB0109,ACCEPTED,1,AMB0109,ACCEPTED,0
REQ02290,AMB0131,ACCEPTED,1,AMB0131,ACCEPTED,0
REQ02291,AMB0070,ACCEPTED,1,AMB0070,ACCEPTED,0
REQ02292,AMB0091,ACCEPTED,1,AMB0091,ACCEPTED,0
REQ02293,AMB0103,ACCEPTED,1,AMB0103,ACCEPTED,0
REQ02294,AMB0037,TIMEOUT,3,AMB0050,ACCEPTED,30
REQ02295,AMB0049,ACCEPTED,1,AMB0049,ACCEPTED,0
REQ02296,AMB0071,ACCEPTED,1,AMB0071,ACCEPTED,0
REQ02297,AMB0072,ACCEPTED,1,AMB0072,ACCEPTED,0
REQ02298,AMB0128,ACCEPTED,1,AMB0128,ACCEPTED,0
REQ02299,AMB0055,REJECTED,2,AMB0053,ACCEPTED,15
REQ02300,AMB0005,TIMEOUT,4,AMB0015,ACCEPTED,45
REQ02301,AMB0113,ACCEPTED,1,AMB0113,ACCEPTED,0
REQ02302,AMB0031,ACCEPTED,1,AMB0031,ACCEPTED,0
REQ02303,AMB0018,ACCEPTED,1,AMB0018,ACCEPTED,0
REQ02304,AMB0050,ACCEPTED,1,AMB0050,ACCEPTED,0
REQ02305,AMB0088,ACCEPTED,1,AMB0088,ACCEPTED,0
REQ02306,AMB0058,ACCEPTED,1,AMB0058,ACCEPTED,0
REQ02307,AMB0092,ACCEPTED,1,AMB0092,ACCEPTED,0
REQ02308,AMB0043,ACCEPTED,1,AMB0043,ACCEPTED,0
REQ02309,AMB0023,ACCEPTED,1,AMB0023,ACCEPTED,0
REQ02310,AMB0131,ACCEPTED,1,AMB0131,ACCEPTED,0
REQ02311,AMB0065,ACCEPTED,1,AMB0065,ACCEPTED,0
REQ02312,AMB0097,TIMEOUT,2,AMB0097,ACCEPTED,15
REQ02313,AMB0064,ACCEPTED,1,AMB0064,ACCEPTED,0
REQ02314,AMB0103,ACCEPTED,1,AMB0103,ACCEPTED,0
REQ02315,AMB0036,ACCEPTED,1,AMB0036,ACCEPTED,0
REQ02316,AMB0064,ACCEPTED,1,AMB0064,ACCEPTED,0
REQ02317,AMB0092,REJECTED,2,AMB0094,ACCEPTED,15
REQ02318,AMB0095,TIMEOUT,2,AMB0107,ACCEPTED,15
REQ02319,AMB0037,ACCEPTED,1,AMB0037,ACCEPTED,0
REQ02320,AMB0053,ACCEPTED,1,AMB0053,ACCEPTED,0
REQ02321,AMB0027,ACCEPTED,1,AMB0027,ACCEPTED,0
REQ02322,AMB0046,ACCEPTED,1,AMB0046,ACCEPTED,0
REQ02323,AMB0092,REJECTED,3,AMB0091,ACCEPTED,30
REQ02324,AMB0054,TIMEOUT,2,AMB0054,ACCEPTED,15
REQ02325,AMB0046,ACCEPTED,1,AMB0046,ACCEPTED,0
REQ02326,AMB0092,ACCEPTED,1,AMB0092,ACCEPTED,0
REQ02327,AMB0056,ACCEPTED,1,AMB0056,ACCEPTED,0
REQ02328,AMB0055,ACCEPTED,1,AMB0055,ACCEPTED,0
REQ02329,AMB0089,REJECTED,2,AMB0090,ACCEPTED,15
REQ02330,AMB0079,ACCEPTED,1,AMB0079,ACCEPTED,0
REQ02331,AMB0100,ACCEPTED,1,AMB0100,ACCEPTED,0
REQ02332,AMB0131,ACCEPTED,1,AMB0131,ACCEPTED,0
REQ02333,AMB0110,ACCEPTED,1,AMB0110,ACCEPTED,0
REQ02334,AMB0041,ACCEPTED,1,AMB0041,ACCEPTED,0
REQ02335,AMB0009,REJECTED,2,AMB0008,ACCEPTED,15
REQ02336,AMB0008,ACCEPTED,1,AMB0008,ACCEPTED,0
REQ02337,AMB0123,ACCEPTED,1,AMB0123,ACCEPTED,0
REQ02338,AMB0021,ACCEPTED,1,AMB0021,ACCEPTED,0
REQ02339,AMB0067,ACCEPTED,1,AMB0067,ACCEPTED,0
REQ02340,AMB0009,ACCEPTED,1,AMB0009,ACCEPTED,0
REQ02341,AMB0128,REJECTED,2,AMB0126,ACCEPTED,15
REQ02342,AMB0037,ACCEPTED,1,AMB0037,ACCEPTED,0
REQ02343,AMB0120,ACCEPTED,1,AMB0120,ACCEPTED,0
REQ02344,AMB0072,ACCEPTED,1,AMB0072,ACCEPTED,0
REQ02345,AMB0031,ACCEPTED,1,AMB0031,ACCEPTED,0
REQ02346,AMB0070,TIMEOUT,2,AMB0070,ACCEPTED,15
REQ02347,AMB0103,REJECTED,2,AMB0102,ACCEPTED,15
REQ02348,AMB0065,ACCEPTED,1,AMB0065,ACCEPTED,0
REQ02349,AMB0120,ACCEPTED,1,AMB0120,ACCEPTED,0
REQ02350,AMB0122,ACCEPTED,1,AMB0122,ACCEPTED,0
REQ02351,AMB0069,ACCEPTED,1,AMB0069,ACCEPTED,0
REQ02352,AMB0112,TIMEOUT,3,AMB0111,ACCEPTED,30
REQ02353,AMB0046,REJECTED,2,AMB0083,ACCEPTED,15
REQ02354,AMB0018,ACCEPTED,1,AMB0018,ACCEPTED,0
REQ02355,AMB0083,ACCEPTED,1,AMB0083,ACCEPTED,0
REQ02356,AMB0091,ACCEPTED,1,AMB0091,ACCEPTED,0
REQ02357,AMB0079,ACCEPTED,1,AMB0079,ACCEPTED,0
REQ02358,AMB0039,TIMEOUT,2,AMB0038,ACCEPTED,15
REQ02359,AMB0019,REJECTED,2,AMB0019,ACCEPTED,15
REQ02360,AMB0079,ACCEPTED,1,AMB0079,ACCEPTED,0
REQ02361,AMB0122,ACCEPTED,1,AMB0122,ACCEPTED,0
REQ02362,AMB0120,ACCEPTED,1,AMB0120,ACCEPTED,0
REQ02363,AMB0014,REJECTED,2,AMB0016,ACCEPTED,15
REQ02364,AMB0055,TIMEOUT,2,AMB0051,ACCEPTED,15
REQ02365,AMB0037,REJECTED,3,AMB0038,ACCEPTED,30
REQ02366,AMB0104,ACCEPTED,1,AMB0104,ACCEPTED,0
REQ02367,AMB0079,ACCEPTED,1,AMB0079,ACCEPTED,0
REQ02368,AMB0118,ACCEPTED,1,AMB0118,ACCEPTED,0
REQ02369,AMB0055,ACCEPTED,1,AMB0055,ACCEPTED,0
REQ02370,AMB0023,ACCEPTED,1,AMB0023,ACCEPTED,0
REQ02371,AMB0092,REJECTED,3,AMB0091,ACCEPTED,30
REQ02372,AMB0113,ACCEPTED,1,AMB0113,ACCEPTED,0
REQ02373,AMB0042,ACCEPTED,1,AMB0042,ACCEPTED,0
REQ02374,AMB0062,ACCEPTED,1,AMB0062,ACCEPTED,0
REQ02375,AMB0095,ACCEPTED,1,AMB0095,ACCEPTED,0
REQ02376,AMB0092,TIMEOUT,2,AMB0086,ACCEPTED,15
REQ02377,AMB0055,REJECTED,3,AMB0052,ACCEPTED,30
REQ02378,AMB0049,ACCEPTED,1,AMB0049,ACCEPTED,0
REQ02379,AMB0003,ACCEPTED,1,AMB0003,ACCEPTED,0
REQ02380,AMB0075,ACCEPTED,1,AMB0075,ACCEPTED,0
REQ02381,AMB0036,REJECTED,4,AMB0035,ACCEPTED,45
REQ02382,AMB0115,TIMEOUT,2,AMB0114,ACCEPTED,15
REQ02383,AMB0069,ACCEPTED,1,AMB0069,ACCEPTED,0
REQ02384,AMB0057,ACCEPTED,1,AMB0057,ACCEPTED,0
REQ02385,AMB0026,ACCEPTED,1,AMB0026,ACCEPTED,0
REQ02386,AMB0114,ACCEPTED,1,AMB0114,ACCEPTED,0
REQ02387,AMB0048,REJECTED,3,AMB0049,ACCEPTED,30
REQ02388,AMB0001,ACCEPTED,1,AMB0001,ACCEPTED,0
REQ02389,AMB0100,ACCEPTED,1,AMB0100,ACCEPTED,0
REQ02390,AMB0023,ACCEPTED,1,AMB0023,ACCEPTED,0
REQ02391,AMB0088,ACCEPTED,1,AMB0088,ACCEPTED,0
REQ02392,AMB0092,ACCEPTED,1,AMB0092,ACCEPTED,0
REQ02393,AMB0042,ACCEPTED,1,AMB0042,ACCEPTED,0
REQ02394,AMB0007,TIMEOUT,3,AMB0005,ACCEPTED,30
REQ02395,AMB0068,ACCEPTED,1,AMB0068,ACCEPTED,0
REQ02396,AMB0131,ACCEPTED,1,AMB0131,ACCEPTED,0
REQ02397,AMB0046,ACCEPTED,1,AMB0046,ACCEPTED,0
REQ02398,AMB0033,ACCEPTED,1,AMB0033,ACCEPTED,0
REQ02399,AMB0046,ACCEPTED,1,AMB0046,ACCEPTED,0
REQ02400,AMB0083,TIMEOUT,2,AMB0083,ACCEPTED,15
REQ02401,AMB0033,ACCEPTED,1,AMB0033,ACCEPTED,0
REQ02402,AMB0001,ACCEPTED,1,AMB0001,ACCEPTED,0
REQ02403,AMB0113,ACCEPTED,1,AMB0113,ACCEPTED,0
REQ02404,AMB0021,ACCEPTED,1,AMB0021,ACCEPTED,0
REQ02405,AMB0046,ACCEPTED,1,AMB0046,ACCEPTED,0
REQ02406,AMB0065,TIMEOUT,2,AMB0063,ACCEPTED,15
REQ02407,AMB0088,ACCEPTED,1,AMB0088,ACCEPTED,0
REQ02408,AMB0035,ACCEPTED,1,AMB0035,ACCEPTED,0
REQ02409,AMB0018,ACCEPTED,1,AMB0018,ACCEPTED,0
REQ02410,AMB0014,ACCEPTED,1,AMB0014,ACCEPTED,0
REQ02411,AMB0023,ACCEPTED,1,AMB0023,ACCEPTED,0
REQ02412,AMB0088,TIMEOUT,2,AMB0088,ACCEPTED,15
REQ02413,AMB0018,ACCEPTED,1,AMB0018,ACCEPTED,0
REQ02414,AMB0131,ACCEPTED,1,AMB0131,ACCEPTED,0
REQ02415,AMB0031,ACCEPTED,1,AMB0031,ACCEPTED,0
REQ02416,AMB0011,ACCEPTED,1,AMB0011,ACCEPTED,0
REQ02417,AMB0120,REJECTED,2,AMB0123,ACCEPTED,15
REQ02418,AMB0091,TIMEOUT,2,AMB0093,ACCEPTED,15
REQ02419,AMB0068,ACCEPTED,1,AMB0068,ACCEPTED,0
REQ02420,AMB0046,ACCEPTED,1,AMB0046,ACCEPTED,0
REQ02421,AMB0068,ACCEPTED,1,AMB0068,ACCEPTED,0
REQ02422,AMB0031,TIMEOUT,3,AMB0030,ACCEPTED,30
REQ02423,AMB0026,ACCEPTED,1,AMB0026,ACCEPTED,0
REQ02424,AMB0031,TIMEOUT,2,AMB0030,ACCEPTED,15
REQ02425,AMB0007,ACCEPTED,1,AMB0007,ACCEPTED,0
REQ02426,AMB0074,ACCEPTED,1,AMB0074,ACCEPTED,0
REQ02427,AMB0008,ACCEPTED,1,AMB0008,ACCEPTED,0
REQ02428,AMB0125,ACCEPTED,1,AMB0125,ACCEPTED,0
REQ02429,AMB0049,ACCEPTED,1,AMB0049,ACCEPTED,0
REQ02430,AMB0091,ACCEPTED,1,AMB0091,ACCEPTED,0
REQ02431,AMB0007,ACCEPTED,1,AMB0007,ACCEPTED,0
REQ02432,AMB0118,ACCEPTED,1,AMB0118,ACCEPTED,0
REQ02433,AMB0086,ACCEPTED,1,AMB0086,ACCEPTED,0
REQ02434,AMB0001,ACCEPTED,1,AMB0001,ACCEPTED,0
REQ02435,AMB0131,ACCEPTED,1,AMB0131,ACCEPTED,0
REQ02436,AMB0120,ACCEPTED,1,AMB0120,ACCEPTED,0
REQ02437,AMB0098,ACCEPTED,1,AMB0098,ACCEPTED,0
REQ02438,AMB0001,ACCEPTED,1,AMB0001,ACCEPTED,0
REQ02439,AMB0049,ACCEPTED,1,AMB0049,ACCEPTED,0
REQ02440,AMB0003,TIMEOUT,2,AMB0004,ACCEPTED,15
REQ02441,AMB0102,REJECTED,2,AMB0102,ACCEPTED,15
REQ02442,AMB0112,ACCEPTED,1,AMB0112,ACCEPTED,0
REQ02443,AMB0037,ACCEPTED,1,AMB0037,ACCEPTED,0
REQ02444,AMB0079,ACCEPTED,1,AMB0079,ACCEPTED,0
REQ02445,AMB0088,ACCEPTED,1,AMB0088,ACCEPTED,0
REQ02446,AMB0092,TIMEOUT,2,AMB0093,ACCEPTED,15
REQ02447,AMB0110,REJECTED,2,AMB0109,ACCEPTED,15
REQ02448,AMB0088,ACCEPTED,1,AMB0088,ACCEPTED,0
REQ02449,AMB0092,ACCEPTED,1,AMB0092,ACCEPTED,0
REQ02450,AMB0079,ACCEPTED,1,AMB0079,ACCEPTED,0
REQ02451,AMB0059,ACCEPTED,1,AMB0059,ACCEPTED,0
REQ02452,AMB0088,ACCEPTED,1,AMB0088,ACCEPTED,0
REQ02453,AMB0069,ACCEPTED,1,AMB0069,ACCEPTED,0
REQ02454,AMB0015,ACCEPTED,1,AMB0015,ACCEPTED,0
REQ02455,AMB0056,ACCEPTED,1,AMB0056,ACCEPTED,0
REQ02456,AMB0081,ACCEPTED,1,AMB0081,ACCEPTED,0
REQ02457,AMB0123,ACCEPTED,1,AMB0123,ACCEPTED,0
REQ02458,AMB0103,ACCEPTED,1,AMB0103,ACCEPTED,0
REQ02459,AMB0088,REJECTED,2,AMB0089,ACCEPTED,15
REQ02460,AMB0131,ACCEPTED,1,AMB0131,ACCEPTED,0
REQ02461,AMB0018,ACCEPTED,1,AMB0018,ACCEPTED,0
REQ02462,AMB0018,ACCEPTED,1,AMB0018,ACCEPTED,0
REQ02463,AMB0026,ACCEPTED,1,AMB0026,ACCEPTED,0
REQ02464,AMB0039,TIMEOUT,2,AMB0038,ACCEPTED,15
REQ02465,AMB0006,REJECTED,3,AMB0009,ACCEPTED,30
REQ02466,AMB0118,ACCEPTED,1,AMB0118,ACCEPTED,0
REQ02467,AMB0042,ACCEPTED,1,AMB0042,ACCEPTED,0
REQ02468,AMB0118,ACCEPTED,1,AMB0118,ACCEPTED,0
REQ02469,AMB0102,ACCEPTED,1,AMB0102,ACCEPTED,0
REQ02470,AMB0128,TIMEOUT,2,AMB0128,ACCEPTED,15
REQ02471,AMB0120,REJECTED,3,AMB0121,ACCEPTED,30
REQ02472,AMB0131,ACCEPTED,1,AMB0131,ACCEPTED,0
REQ02473,AMB0127,ACCEPTED,1,AMB0127,ACCEPTED,0
REQ02474,AMB0035,ACCEPTED,1,AMB0035,ACCEPTED,0
REQ02475,AMB0074,ACCEPTED,1,AMB0074,ACCEPTED,0
REQ02476,AMB0079,TIMEOUT,2,AMB0080,ACCEPTED,15
REQ02477,AMB0120,REJECTED,2,AMB0120,ACCEPTED,15
REQ02478,AMB0043,ACCEPTED,1,AMB0043,ACCEPTED,0
REQ02479,AMB0001,ACCEPTED,1,AMB0001,ACCEPTED,0
REQ02480,AMB0097,ACCEPTED,1,AMB0097,ACCEPTED,0
REQ02481,AMB0055,ACCEPTED,1,AMB0055,ACCEPTED,0
REQ02482,AMB0015,ACCEPTED,1,AMB0015,ACCEPTED,0
REQ02483,AMB0074,ACCEPTED,1,AMB0074,ACCEPTED,0
REQ02484,AMB0007,ACCEPTED,1,AMB0007,ACCEPTED,0
REQ02485,AMB0131,ACCEPTED,1,AMB0131,ACCEPTED,0
REQ02486,AMB0074,ACCEPTED,1,AMB0074,ACCEPTED,0
REQ02487,AMB0042,ACCEPTED,1,AMB0042,ACCEPTED,0
REQ02488,AMB0016,ACCEPTED,1,AMB0016,ACCEPTED,0
REQ02489,AMB0039,ACCEPTED,1,AMB0039,ACCEPTED,0
REQ02490,AMB0131,ACCEPTED,1,AMB0131,ACCEPTED,0
REQ02491,AMB0011,ACCEPTED,1,AMB0011,ACCEPTED,0
REQ02492,AMB0027,ACCEPTED,1,AMB0027,ACCEPTED,0
REQ02493,AMB0062,ACCEPTED,1,AMB0062,ACCEPTED,0
REQ02494,AMB0095,ACCEPTED,1,AMB0095,ACCEPTED,0
REQ02495,AMB0043,ACCEPTED,1,AMB0043,ACCEPTED,0
REQ02496,AMB0037,ACCEPTED,1,AMB0037,ACCEPTED,0
REQ02497,AMB0023,ACCEPTED,1,AMB0023,ACCEPTED,0
REQ02498,AMB0102,ACCEPTED,1,AMB0102,ACCEPTED,0
REQ02499,AMB0128,REJECTED,2,AMB0128,ACCEPTED,15
REQ02500,AMB0123,TIMEOUT,4,AMB0121,ACCEPTED,45
REQ02501,AMB0023,ACCEPTED,1,AMB0023,ACCEPTED,0
REQ02502,AMB0055,ACCEPTED,1,AMB0055,ACCEPTED,0
REQ02503,AMB0024,ACCEPTED,1,AMB0024,ACCEPTED,0
REQ02504,AMB0057,ACCEPTED,1,AMB0057,ACCEPTED,0
REQ02505,AMB0055,REJECTED,2,AMB0055,ACCEPTED,15
REQ02506,AMB0081,ACCEPTED,1,AMB0081,ACCEPTED,0
REQ02507,AMB0120,ACCEPTED,1,AMB0120,ACCEPTED,0
REQ02508,AMB0018,ACCEPTED,1,AMB0018,ACCEPTED,0
REQ02509,AMB0010,ACCEPTED,1,AMB0010,ACCEPTED,0
REQ02510,AMB0071,ACCEPTED,1,AMB0071,ACCEPTED,0
REQ02511,AMB0088,ACCEPTED,1,AMB0088,ACCEPTED,0
REQ02512,AMB0079,TIMEOUT,2,AMB0079,ACCEPTED,15
REQ02513,AMB0037,ACCEPTED,1,AMB0037,ACCEPTED,0
REQ02514,AMB0033,ACCEPTED,1,AMB0033,ACCEPTED,0
REQ02515,AMB0007,ACCEPTED,1,AMB0007,ACCEPTED,0
REQ02516,AMB0104,ACCEPTED,1,AMB0104,ACCEPTED,0
REQ02517,AMB0107,ACCEPTED,1,AMB0107,ACCEPTED,0
REQ02518,AMB0018,TIMEOUT,2,AMB0017,ACCEPTED,15
REQ02519,AMB0042,ACCEPTED,1,AMB0042,ACCEPTED,0
REQ02520,AMB0055,ACCEPTED,1,AMB0055,ACCEPTED,0
REQ02521,AMB0103,ACCEPTED,1,AMB0103,ACCEPTED,0
REQ02522,AMB0018,ACCEPTED,1,AMB0018,ACCEPTED,0
REQ02523,AMB0079,REJECTED,4,AMB0083,ACCEPTED,45
REQ02524,AMB0074,TIMEOUT,2,AMB0075,ACCEPTED,15
REQ02525,AMB0131,ACCEPTED,1,AMB0131,ACCEPTED,0
REQ02526,AMB0099,ACCEPTED,1,AMB0099,ACCEPTED,0
REQ02527,AMB0050,ACCEPTED,1,AMB0050,ACCEPTED,0
REQ02528,AMB0001,ACCEPTED,1,AMB0001,ACCEPTED,0
REQ02529,AMB0095,ACCEPTED,1,AMB0095,ACCEPTED,0
REQ02530,AMB0070,ACCEPTED,1,AMB0070,ACCEPTED,0
REQ02531,AMB0065,ACCEPTED,1,AMB0065,ACCEPTED,0
REQ02532,AMB0079,ACCEPTED,1,AMB0079,ACCEPTED,0
REQ02533,AMB0014,ACCEPTED,1,AMB0014,ACCEPTED,0
REQ02534,AMB0042,ACCEPTED,1,AMB0042,ACCEPTED,0
REQ02535,AMB0042,ACCEPTED,1,AMB0042,ACCEPTED,0
REQ02536,AMB0027,ACCEPTED,1,AMB0027,ACCEPTED,0
REQ02537,AMB0097,ACCEPTED,1,AMB0097,ACCEPTED,0
REQ02538,AMB0068,ACCEPTED,1,AMB0068,ACCEPTED,0
REQ02539,AMB0118,ACCEPTED,1,AMB0118,ACCEPTED,0
REQ02540,AMB0001,ACCEPTED,1,AMB0001,ACCEPTED,0
REQ02541,AMB0066,ACCEPTED,1,AMB0066,ACCEPTED,0
REQ02542,AMB0118,ACCEPTED,1,AMB0118,ACCEPTED,0
REQ02543,AMB0118,ACCEPTED,1,AMB0118,ACCEPTED,0
REQ02544,AMB0062,ACCEPTED,1,AMB0062,ACCEPTED,0
REQ02545,AMB0024,ACCEPTED,1,AMB0024,ACCEPTED,0
REQ02546,AMB0043,ACCEPTED,1,AMB0043,ACCEPTED,0
REQ02547,AMB0091,ACCEPTED,1,AMB0091,ACCEPTED,0
REQ02548,AMB0054,ACCEPTED,1,AMB0054,ACCEPTED,0
REQ02549,AMB0037,ACCEPTED,1,AMB0037,ACCEPTED,0
REQ02550,AMB0008,ACCEPTED,1,AMB0008,ACCEPTED,0
REQ02551,AMB0001,ACCEPTED,1,AMB0001,ACCEPTED,0
REQ02552,AMB0037,ACCEPTED,1,AMB0037,ACCEPTED,0
REQ02553,AMB0033,REJECTED,2,AMB0058,ACCEPTED,15
REQ02554,AMB0055,ACCEPTED,1,AMB0055,ACCEPTED,0
REQ02555,AMB0083,ACCEPTED,1,AMB0083,ACCEPTED,0
REQ02556,AMB0056,ACCEPTED,1,AMB0056,ACCEPTED,0
REQ02557,AMB0070,REJECTED,2,AMB0071,ACCEPTED,15
REQ02558,AMB0120,TIMEOUT,3,AMB0124,ACCEPTED,30
REQ02559,AMB0113,REJECTED,2,AMB0109,ACCEPTED,15
REQ02560,AMB0037,ACCEPTED,1,AMB0037,ACCEPTED,0
REQ02561,AMB0044,ACCEPTED,1,AMB0044,ACCEPTED,0
REQ02562,AMB0104,ACCEPTED,1,AMB0104,ACCEPTED,0
REQ02563,AMB0092,REJECTED,2,AMB0094,ACCEPTED,15
REQ02564,AMB0118,ACCEPTED,1,AMB0118,ACCEPTED,0
REQ02565,AMB0057,REJECTED,2,AMB0058,ACCEPTED,15
REQ02566,AMB0064,ACCEPTED,1,AMB0064,ACCEPTED,0
REQ02567,AMB0113,ACCEPTED,1,AMB0113,ACCEPTED,0
REQ02568,AMB0131,ACCEPTED,1,AMB0131,ACCEPTED,0
REQ02569,AMB0001,ACCEPTED,1,AMB0001,ACCEPTED,0
REQ02570,AMB0055,TIMEOUT,2,AMB0057,ACCEPTED,15
REQ02571,AMB0042,REJECTED,2,AMB0042,ACCEPTED,15
REQ02572,AMB0120,ACCEPTED,1,AMB0120,ACCEPTED,0
REQ02573,AMB0126,ACCEPTED,1,AMB0126,ACCEPTED,0
REQ02574,AMB0071,ACCEPTED,1,AMB0071,ACCEPTED,0
REQ02575,AMB0007,ACCEPTED,1,AMB0007,ACCEPTED,0
REQ02576,AMB0084,TIMEOUT,2,AMB0099,ACCEPTED,15
REQ02577,AMB0023,REJECTED,2,AMB0023,ACCEPTED,15
REQ02578,AMB0127,ACCEPTED,1,AMB0127,ACCEPTED,0
REQ02579,AMB0021,ACCEPTED,1,AMB0021,ACCEPTED,0
REQ02580,AMB0046,ACCEPTED,1,AMB0046,ACCEPTED,0
REQ02581,AMB0115,REJECTED,4,AMB0102,ACCEPTED,45
REQ02582,AMB0123,ACCEPTED,1,AMB0123,ACCEPTED,0
REQ02583,AMB0110,ACCEPTED,1,AMB0110,ACCEPTED,0
