emergency_id,emergency_type,selected_hospital_id,selected_hospital_name,candidate_count,selected_distance_km,selected_eta_min,icu_available,general_available
REQ01871,Breathing,H019,"Dr. Kamakshi Memorial Hospital",30,0.6,2,18,34
REQ01872,Trauma,H028,"Kauvery Hospital Alwarpet",22,1.4,3,1,34
REQ01873,Trauma,H006,"Institute of Child Health and Hospital for Children",22,1.9,4,20,12
REQ01874,Breathing,H011,"Madras Medical Mission",30,1.8,3,5,4
REQ01875,General Medical,H025,"Apollo Hospitals Tondiarpet",30,1,2,9,9
REQ01876,Unconscious,H013,"SIMS Hospital",30,0.5,2,5,3
REQ01877,Breathing,H011,"Madras Medical Mission",30,2.3,4,5,4
REQ01878,General Medical,H010,"Sri Ramachandra Medical Centre",30,1.7,3,1,10
REQ01879,Stroke,H012,"Sundaram Medical Foundation",18,1.1,2,4,33
REQ01880,Unconscious,H021,"Hindu Mission Hospital",30,0.5,2,16,6
REQ01881,Other,H010,"Sri Ramachandra Medical Centre",30,7.1,13,1,10
REQ01882,Unconscious,H011,"Madras Medical Mission",30,0.4,2,5,4
REQ01883,Cardiac,H021,"Hindu Mission Hospital",18,1.9,4,16,6
REQ01884,Stroke,H029,"Adyar Cancer Institute",18,1.5,3,2,46
REQ01885,Cardiac,H005,"Government Omandurar Medical College Hospital",18,1.2,2,19,5
REQ01886,General Medical,H016,"Apollo Speciality Hospital OMR",30,3.3,6,19,2
REQ01887,Unconscious,H008,"Fortis Malar Hospital",30,1.1,2,4,34
REQ01888,General Medical,H001,"Rajiv Gandhi Government General Hospital",30,1.3,2,6,32
REQ01889,Unconscious,H008,"Fortis Malar Hospital",30,1.8,3,4,34
REQ01890,Burn,H008,"Fortis Malar Hospital",30,1.1,2,4,34
REQ01891,Accident,H009,"MIOT International",22,1.9,4,8,26
REQ01892,Unconscious,H023,"ESIC Medical College and Hospital",30,0.1,2,5,32
REQ01893,Unconscious,H024,"Billroth Hospitals",30,1.6,3,4,32
REQ01894,Unconscious,H023,"ESIC Medical College and Hospital",30,0.5,2,5,32
REQ01895,Burn,H008,"Fortis Malar Hospital",30,0.6,2,4,34
REQ01896,Trauma,H011,"Madras Medical Mission",22,1.8,3,5,4
REQ01897,Accident,H003,"Government Kilpauk Medical College Hospital",22,1.1,2,1,9
REQ01898,Stroke,H021,"Hindu Mission Hospital",18,3.8,7,16,6
REQ01899,Trauma,H006,"Institute of Child Health and Hospital for Children",22,1.2,2,20,12
REQ01900,Trauma,H014,"Vijaya Hospital",22,2.1,4,10,12
REQ01901,Cardiac,H002,"Government Stanley Medical College Hospital",18,2.4,5,7,39
REQ01902,General Medical,H005,"Government Omandurar Medical College Hospital",30,2.3,4,19,5
REQ01903,Stroke,H011,"Madras Medical Mission",18,11.8,22,5,4
REQ01904,Burn,H002,"Government Stanley Medical College Hospital",30,0.7,2,7,39
REQ01905,Cardiac,H019,"Dr. Kamakshi Memorial Hospital",18,5.6,10,18,34
REQ01906,Cardiac,H011,"Madras Medical Mission",18,1.1,2,5,4
REQ01907,Accident,H019,"Dr. Kamakshi Memorial Hospital",22,5.7,11,18,34
REQ01908,Cardiac,H009,"MIOT International",18,3.1,6,8,26
REQ01909,Accident,H020,"Prashanth Super Speciality Hospital",22,1.6,3,2,14
REQ01910,Cardiac,H019,"Dr. Kamakshi Memorial Hospital",18,2.5,5,18,34
REQ01911,Cardiac,H015,"Kauvery Hospital",18,1.8,3,19,7
REQ01912,Stroke,H007,"Apollo Hospitals Greams Road",18,2.4,4,4,24
REQ01913,Cardiac,H019,"Dr. Kamakshi Memorial Hospital",18,18.9,35,18,34
REQ01914,Trauma,H014,"Vijaya Hospital",22,1.7,3,10,12
REQ01915,Burn,H006,"Institute of Child Health and Hospital for Children",30,0.3,2,20,12
REQ01916,Burn,H010,"Sri Ramachandra Medical Centre",30,0.7,2,1,10
REQ01917,Stroke,H007,"Apollo Hospitals Greams Road",18,1.1,2,4,24
REQ01918,Accident,H025,"Apollo Hospitals Tondiarpet",22,5.2,10,9,9
REQ01919,General Medical,H019,"Dr. Kamakshi Memorial Hospital",30,1.9,3,18,34
REQ01920,Trauma,H027,"MGM Healthcare",22,1.8,3,5,16
REQ01921,Unconscious,H010,"Sri Ramachandra Medical Centre",30,9,17,1,10
REQ01922,Cardiac,H019,"Dr. Kamakshi Memorial Hospital",18,18,34,18,34
REQ01923,Trauma,H007,"Apollo Hospitals Greams Road",22,2.2,4,4,24
REQ01924,General Medical,H016,"Apollo Speciality Hospital OMR",30,0.7,2,19,2
REQ01925,Trauma,H006,"Institute of Child Health and Hospital for Children",22,0.8,2,20,12
REQ01926,Burn,H011,"Madras Medical Mission",30,2.2,4,5,4
REQ01927,General Medical,H028,"Kauvery Hospital Alwarpet",30,2.4,4,1,34
REQ01928,Trauma,H021,"Hindu Mission Hospital",22,1.3,2,16,6
REQ01929,Accident,H006,"Institute of Child Health and Hospital for Children",22,1.7,3,20,12
REQ01930,Cardiac,H002,"Government Stanley Medical College Hospital",18,1,2,7,39
REQ01931,Breathing,H028,"Kauvery Hospital Alwarpet",30,1.8,3,1,34
REQ01932,Stroke,H019,"Dr. Kamakshi Memorial Hospital",18,1.8,3,18,34
REQ01933,Breathing,H017,"Gleneagles HealthCity Chennai",30,1.8,3,25,26
REQ01934,General Medical,H002,"Government Stanley Medical College Hospital",30,1,2,7,39
REQ01935,Other,H012,"Sundaram Medical Foundation",30,6.5,12,4,33
REQ01936,Cardiac,H016,"Apollo Speciality Hospital OMR",18,2,4,19,2
REQ01937,Accident,H014,"Vijaya Hospital",22,1.3,2,10,12
REQ01938,Cardiac,H001,"Rajiv Gandhi Government General Hospital",18,1,2,6,32
REQ01939,Cardiac,H026,"CSI Rainy Multispeciality Hospital",18,5.2,10,8,11
REQ01940,Accident,H006,"Institute of Child Health and Hospital for Children",22,2.2,4,20,12
REQ01941,Accident,H025,"Apollo Hospitals Tondiarpet",22,1.1,2,9,9
REQ01942,Accident,H018,"Chettinad Hospital and Research Institute",22,1.3,2,4,14
REQ01943,Unconscious,H013,"SIMS Hospital",30,1.8,3,5,3
REQ01944,Accident,H009,"MIOT International",22,1.4,3,8,26
REQ01945,Cardiac,H029,"Adyar Cancer Institute",18,0.8,2,2,46
REQ01946,Breathing,H029,"Adyar Cancer Institute",30,2.1,4,2,46
REQ01947,Cardiac,H024,"Billroth Hospitals",18,1.3,2,4,32
REQ01948,Cardiac,H026,"CSI Rainy Multispeciality Hospital",18,5.8,11,8,11
REQ01949,Accident,H026,"CSI Rainy Multispeciality Hospital",22,1.8,3,8,11
REQ01950,Breathing,H012,"Sundaram Medical Foundation",30,0.7,2,4,33
REQ01951,Burn,H021,"Hindu Mission Hospital",30,1.7,3,16,6
REQ01952,Stroke,H001,"Rajiv Gandhi Government General Hospital",18,1.5,3,6,32
REQ01953,Trauma,H009,"MIOT International",22,5.3,10,8,26
REQ01954,Accident,H020,"Prashanth Super Speciality Hospital",22,2.1,4,2,14
REQ01955,Accident,H021,"Hindu Mission Hospital",22,1.4,3,16,6
REQ01956,Cardiac,H013,"SIMS Hospital",18,0.4,2,5,3
REQ01957,Unconscious,H010,"Sri Ramachandra Medical Centre",30,8.4,16,1,10
REQ01958,Cardiac,H016,"Apollo Speciality Hospital OMR",18,2,4,19,2
REQ01959,General Medical,H010,"Sri Ramachandra Medical Centre",30,1.7,3,1,10
REQ01960,General Medical,H025,"Apollo Hospitals Tondiarpet",30,0.5,2,9,9
REQ01961,Stroke,H007,"Apollo Hospitals Greams Road",18,1.8,3,4,24
REQ01962,Trauma,H007,"Apollo Hospitals Greams Road",22,1.2,2,4,24
REQ01963,Accident,H019,"Dr. Kamakshi Memorial Hospital",22,4,8,18,34
REQ01964,General Medical,H028,"Kauvery Hospital Alwarpet",30,0.8,2,1,34
REQ01965,Cardiac,H019,"Dr. Kamakshi Memorial Hospital",18,4.9,9,18,34
REQ01966,Cardiac,H029,"Adyar Cancer Institute",18,2.2,4,2,46
REQ01967,Accident,H030,"Government Hospital of Thoracic Medicine",22,1.3,3,8,23
REQ01968,Burn,H016,"Apollo Speciality Hospital OMR",30,2.8,5,19,2
REQ01969,Cardiac,H029,"Adyar Cancer Institute",18,2.1,4,2,46
REQ01970,Stroke,H009,"MIOT International",18,3.6,7,8,26
REQ01971,Trauma,H020,"Prashanth Super Speciality Hospital",22,3.4,6,2,14
REQ01972,Trauma,H026,"CSI Rainy Multispeciality Hospital",22,1.6,3,8,11
REQ01973,General Medical,H025,"Apollo Hospitals Tondiarpet",30,6.7,13,9,9
REQ01974,Trauma,H001,"Rajiv Gandhi Government General Hospital",22,0.8,2,6,32
REQ01975,Accident,H023,"ESIC Medical College and Hospital",22,2.9,5,5,32
REQ01976,Burn,H019,"Dr. Kamakshi Memorial Hospital",30,2.7,5,18,34
REQ01977,Accident,H029,"Adyar Cancer Institute",22,2.1,4,2,46
REQ01978,Trauma,H008,"Fortis Malar Hospital",22,4.8,9,4,34
REQ01979,Cardiac,H009,"MIOT International",18,2.2,4,8,26
REQ01980,Unconscious,H012,"Sundaram Medical Foundation",30,0.9,2,4,33
REQ01981,Burn,H012,"Sundaram Medical Foundation",30,1.2,2,4,33
REQ01982,General Medical,H012,"Sundaram Medical Foundation",30,8.3,15,4,33
REQ01983,Cardiac,H006,"Institute of Child Health and Hospital for Children",18,1.6,3,20,12
REQ01984,Accident,H018,"Chettinad Hospital and Research Institute",22,1.3,2,4,14
REQ01985,Trauma,H001,"Rajiv Gandhi Government General Hospital",22,0.6,2,6,32
REQ01986,Accident,H015,"Kauvery Hospital",22,1.2,2,19,7
REQ01987,Other,H019,"Dr. Kamakshi Memorial Hospital",30,4.5,8,18,34
REQ01988,Accident,H029,"Adyar Cancer Institute",22,1.3,2,2,46
REQ01989,Breathing,H019,"Dr. Kamakshi Memorial Hospital",30,2.3,4,18,34
REQ01990,Burn,H030,"Government Hospital of Thoracic Medicine",30,0.6,2,8,23
REQ01991,Trauma,H018,"Chettinad Hospital and Research Institute",22,2.3,4,4,14
REQ01992,Cardiac,H011,"Madras Medical Mission",18,1.9,3,5,4
REQ01993,Stroke,H019,"Dr. Kamakshi Memorial Hospital",18,2.6,5,18,34
REQ01994,Accident,H022,"Government Hospital Tambaram",22,1.2,2,6,22
REQ01995,Trauma,H019,"Dr. Kamakshi Memorial Hospital",22,0.4,2,18,34
REQ01996,Trauma,H027,"MGM Healthcare",22,0.5,2,5,16
REQ01997,Burn,H010,"Sri Ramachandra Medical Centre",30,1.6,3,1,10
REQ01998,General Medical,H017,"Gleneagles HealthCity Chennai",30,1.3,2,25,26
REQ01999,General Medical,H008,"Fortis Malar Hospital",30,1.4,3,4,34
REQ02000,Breathing,H021,"Hindu Mission Hospital",30,0.6,2,16,6
REQ02001,Stroke,H024,"Billroth Hospitals",18,1.8,3,4,32
REQ02002,Accident,H001,"Rajiv Gandhi Government General Hospital",22,3.2,6,6,32
REQ02003,Trauma,H009,"MIOT International",22,3,6,8,26
REQ02004,Accident,H011,"Madras Medical Mission",22,0.9,2,5,4
REQ02005,Stroke,H006,"Institute of Child Health and Hospital for Children",18,1.2,2,20,12
REQ02006,Accident,H018,"Chettinad Hospital and Research Institute",22,2.4,4,4,14
REQ02007,Unconscious,H004,"Government Royapettah Hospital",30,2,4,13,11
REQ02008,Cardiac,H012,"Sundaram Medical Foundation",18,1.5,3,4,33
REQ02009,Burn,H017,"Gleneagles HealthCity Chennai",30,1.7,3,25,26
REQ02010,Breathing,H011,"Madras Medical Mission",30,10.3,19,5,4
REQ02011,Stroke,H019,"Dr. Kamakshi Memorial Hospital",18,18.5,35,18,34
REQ02012,Accident,H025,"Apollo Hospitals Tondiarpet",22,2.2,4,9,9
REQ02013,Breathing,H026,"CSI Rainy Multispeciality Hospital",30,2.7,5,8,11
REQ02014,Accident,H011,"Madras Medical Mission",22,6.9,13,5,4
REQ02015,Accident,H027,"MGM Healthcare",22,1.1,2,5,16
REQ02016,Accident,H005,"Government Omandurar Medical College Hospital",22,1.3,2,19,5
REQ02017,Breathing,H025,"Apollo Hospitals Tondiarpet",30,2.3,4,9,9
REQ02018,Cardiac,H016,"Apollo Speciality Hospital OMR",18,1.1,2,19,2
REQ02019,Cardiac,H005,"Government Omandurar Medical College Hospital",18,2.6,5,19,5
REQ02020,Cardiac,H019,"Dr. Kamakshi Memorial Hospital",18,0.4,2,18,34
REQ02021,Breathing,H024,"Billroth Hospitals",30,1,2,4,32
REQ02022,General Medical,H013,"SIMS Hospital",30,1.2,2,5,3
REQ02023,Breathing,H028,"Kauvery Hospital Alwarpet",30,1.1,2,1,34
REQ02024,Cardiac,H006,"Institute of Child Health and Hospital for Children",18,1.2,2,20,12
REQ02025,Accident,H011,"Madras Medical Mission",22,8.8,16,5,4
REQ02026,Trauma,H014,"Vijaya Hospital",22,1.1,2,10,12
REQ02027,Breathing,H017,"Gleneagles HealthCity Chennai",30,1.2,2,25,26
REQ02028,General Medical,H003,"Government Kilpauk Medical College Hospital",30,0.9,2,1,9
REQ02029,Accident,H005,"Government Omandurar Medical College Hospital",22,0.9,2,19,5
REQ02030,Unconscious,H010,"Sri Ramachandra Medical Centre",30,6.6,12,1,10
REQ02031,Accident,H030,"Government Hospital of Thoracic Medicine",22,3,6,8,23
REQ02032,Trauma,H009,"MIOT International",22,10,19,8,26
REQ02033,Stroke,H021,"Hindu Mission Hospital",18,3.5,6,16,6
REQ02034,Unconscious,H011,"Madras Medical Mission",30,5.3,10,5,4
REQ02035,General Medical,H002,"Government Stanley Medical College Hospital",30,1.6,3,7,39
REQ02036,Breathing,H021,"Hindu Mission Hospital",30,1.5,3,16,6
REQ02037,Cardiac,H007,"Apollo Hospitals Greams Road",18,2.4,5,4,24
REQ02038,Burn,H004,"Government Royapettah Hospital",30,2.3,4,13,11
REQ02039,Stroke,H009,"MIOT International",18,3,6,8,26
REQ02040,Unconscious,H016,"Apollo Speciality Hospital OMR",30,3.5,7,19,2
REQ02041,General Medical,H020,"Prashanth Super Speciality Hospital",30,2.2,4,2,14
REQ02042,General Medical,H010,"Sri Ramachandra Medical Centre",30,6.1,11,1,10
REQ02043,General Medical,H023,"ESIC Medical College and Hospital",30,1.4,3,5,32
REQ02044,General Medical,H025,"Apollo Hospitals Tondiarpet",30,2,4,9,9
REQ02045,Accident,H028,"Kauvery Hospital Alwarpet",22,1,2,1,34
REQ02046,Accident,H019,"Dr. Kamakshi Memorial Hospital",22,4.9,9,18,34
REQ02047,Accident,H001,"Rajiv Gandhi Government General Hospital",22,0.6,2,6,32
REQ02048,Cardiac,H019,"Dr. Kamakshi Memorial Hospital",18,5.4,10,18,34
REQ02049,Accident,H011,"Madras Medical Mission",22,9.2,17,5,4
REQ02050,Accident,H007,"Apollo Hospitals Greams Road",22,0.1,2,4,24
REQ02051,Accident,H018,"Chettinad Hospital and Research Institute",22,0.5,2,4,14
REQ02052,Accident,H025,"Apollo Hospitals Tondiarpet",22,2.4,5,9,9
REQ02053,Breathing,H023,"ESIC Medical College and Hospital",30,2.1,4,5,32
REQ02054,Burn,H019,"Dr. Kamakshi Memorial Hospital",30,1.1,2,18,34
REQ02055,Cardiac,H029,"Adyar Cancer Institute",18,2.4,5,2,46
REQ02056,General Medical,H011,"Madras Medical Mission",30,6.6,12,5,4
REQ02057,Breathing,H009,"MIOT International",30,1.1,2,8,26
REQ02058,Breathing,H009,"MIOT International",30,0.9,2,8,26
REQ02059,Trauma,H028,"Kauvery Hospital Alwarpet",22,1.8,3,1,34
REQ02060,Trauma,H020,"Prashanth Super Speciality Hospital",22,2,4,2,14
REQ02061,Accident,H028,"Kauvery Hospital Alwarpet",22,2.6,5,1,34
REQ02062,Trauma,H025,"Apollo Hospitals Tondiarpet",22,1.3,3,9,9
REQ02063,Unconscious,H005,"Government Omandurar Medical College Hospital",30,0.4,2,19,5
REQ02064,Stroke,H019,"Dr. Kamakshi Memorial Hospital",18,2.4,5,18,34
REQ02065,Accident,H001,"Rajiv Gandhi Government General Hospital",22,3.4,6,6,32
REQ02066,Accident,H009,"MIOT International",22,5,9,8,26
REQ02067,Breathing,H022,"Government Hospital Tambaram",30,0.6,2,6,22
REQ02068,Breathing,H011,"Madras Medical Mission",30,0.8,2,5,4
REQ02069,General Medical,H012,"Sundaram Medical Foundation",30,0.3,2,4,33
REQ02070,Unconscious,H025,"Apollo Hospitals Tondiarpet",30,5.9,11,9,9
REQ02071,Breathing,H011,"Madras Medical Mission",30,1.6,3,5,4
REQ02072,Accident,H014,"Vijaya Hospital",22,2,4,10,12
REQ02073,Stroke,H019,"Dr. Kamakshi Memorial Hospital",18,5,9,18,34
REQ02074,Cardiac,H019,"Dr. Kamakshi Memorial Hospital",18,1.5,3,18,34
REQ02075,General Medical,H024,"Billroth Hospitals",30,1,2,4,32
REQ02076,Unconscious,H028,"Kauvery Hospital Alwarpet",30,0.6,2,1,34
REQ02077,General Medical,H005,"Government Omandurar Medical College Hospital",30,0.1,2,19,5
REQ02078,Breathing,H009,"MIOT International",30,2.1,4,8,26
REQ02079,Unconscious,H021,"Hindu Mission Hospital",30,0.5,2,16,6
REQ02080,Trauma,H027,"MGM Healthcare",22,1.8,3,5,16
REQ02081,General Medical,H008,"Fortis Malar Hospital",30,2.3,4,4,34
REQ02082,Cardiac,H007,"Apollo Hospitals Greams Road",18,1.9,3,4,24
REQ02083,General Medical,H016,"Apollo Speciality Hospital OMR",30,0.6,2,19,2
REQ02084,Burn,H027,"MGM Healthcare",30,1.1,2,5,16
REQ02085,General Medical,H025,"Apollo Hospitals Tondiarpet",30,4.1,8,9,9
REQ02086,General Medical,H020,"Prashanth Super Speciality Hospital",30,2,4,2,14
REQ02087,Stroke,H029,"Adyar Cancer Institute",18,1,2,2,46
REQ02088,Cardiac,H005,"Government Omandurar Medical College Hospital",18,0.8,2,19,5
REQ02089,General Medical,H025,"Apollo Hospitals Tondiarpet",30,2.2,4,9,9
REQ02090,Trauma,H009,"MIOT International",22,2.4,5,8,26
REQ02091,Accident,H005,"Government Omandurar Medical College Hospital",22,1.4,3,19,5
REQ02092,General Medical,H016,"Apollo Speciality Hospital OMR",30,2.6,5,19,2
REQ02093,General Medical,H013,"SIMS Hospital",30,1.2,2,5,3
REQ02094,Accident,H025,"Apollo Hospitals Tondiarpet",22,1.8,3,9,9
REQ02095,Trauma,H025,"Apollo Hospitals Tondiarpet",22,3.4,6,9,9
REQ02096,Breathing,H010,"Sri Ramachandra Medical Centre",30,6.8,13,1,10
REQ02097,Breathing,H025,"Apollo Hospitals Tondiarpet",30,1.9,3,9,9
REQ02098,Trauma,H001,"Rajiv Gandhi Government General Hospital",22,2,4,6,32
REQ02099,Stroke,H009,"MIOT International",18,2.2,4,8,26
REQ02100,Burn,H024,"Billroth Hospitals",30,0.7,2,4,32
REQ02101,Stroke,H009,"MIOT International",18,8.5,16,8,26
REQ02102,Accident,H027,"MGM Healthcare",22,2,4,5,16
REQ02103,General Medical,H009,"MIOT International",30,1.3,2,8,26
REQ02104,Trauma,H018,"Chettinad Hospital and Research Institute",22,2.2,4,4,14
REQ02105,Cardiac,H013,"SIMS Hospital",18,0.8,2,5,3
REQ02106,Stroke,H029,"Adyar Cancer Institute",18,3.1,6,2,46
REQ02107,Accident,H006,"Institute of Child Health and Hospital for Children",22,2.2,4,20,12
REQ02108,Trauma,H019,"Dr. Kamakshi Memorial Hospital",22,6.8,13,18,34
REQ02109,Breathing,H004,"Government Royapettah Hospital",30,1.2,2,13,11
REQ02110,Trauma,H026,"CSI Rainy Multispeciality Hospital",22,1.2,2,8,11
REQ02111,Stroke,H009,"MIOT International",18,8.1,15,8,26
REQ02112,Breathing,H001,"Rajiv Gandhi Government General Hospital",30,0.9,2,6,32
REQ02113,Cardiac,H011,"Madras Medical Mission",18,8.9,17,5,4
REQ02114,Stroke,H009,"MIOT International",18,5.2,10,8,26
REQ02115,Breathing,H009,"MIOT International",30,1.5,3,8,26
REQ02116,Stroke,H019,"Dr. Kamakshi Memorial Hospital",18,1.3,2,18,34
REQ02117,Unconscious,H018,"Chettinad Hospital and Research Institute",30,3,6,4,14
REQ02118,Accident,H027,"MGM Healthcare",22,0.6,2,5,16
REQ02119,Breathing,H025,"Apollo Hospitals Tondiarpet",30,1.1,2,9,9
REQ02120,Breathing,H011,"Madras Medical Mission",30,2.1,4,5,4
REQ02121,Accident,H009,"MIOT International",22,0.8,2,8,26
REQ02122,Breathing,H010,"Sri Ramachandra Medical Centre",30,5.1,9,1,10
REQ02123,Accident,H027,"MGM Healthcare",22,1.7,3,5,16
REQ02124,Accident,H023,"ESIC Medical College and Hospital",22,0.9,2,5,32
REQ02125,Unconscious,H013,"SIMS Hospital",30,0.5,2,5,3
REQ02126,Accident,H020,"Prashanth Super Speciality Hospital",22,1,2,2,14
REQ02127,Cardiac,H016,"Apollo Speciality Hospital OMR",18,2.3,4,19,2
REQ02128,Other,H011,"Madras Medical Mission",30,1.2,2,5,4
REQ02129,Cardiac,H024,"Billroth Hospitals",18,1.4,3,4,32
REQ02130,General Medical,H009,"MIOT International",30,2.9,5,8,26
REQ02131,General Medical,H025,"Apollo Hospitals Tondiarpet",30,9.5,18,9,9
REQ02132,Breathing,H002,"Government Stanley Medical College Hospital",30,0.7,2,7,39
REQ02133,Unconscious,H007,"Apollo Hospitals Greams Road",30,0.5,2,4,24
REQ02134,Accident,H008,"Fortis Malar Hospital",22,1.6,3,4,34
REQ02135,General Medical,H010,"Sri Ramachandra Medical Centre",30,3.6,7,1,10
REQ02136,Stroke,H012,"Sundaram Medical Foundation",18,10.3,19,4,33
REQ02137,Cardiac,H011,"Madras Medical Mission",18,1.5,3,5,4
REQ02138,Accident,H030,"Government Hospital of Thoracic Medicine",22,3.6,7,8,23
REQ02139,Cardiac,H016,"Apollo Speciality Hospital OMR",18,0,2,19,2
REQ02140,General Medical,H018,"Chettinad Hospital and Research Institute",30,0.9,2,4,14
REQ02141,Cardiac,H024,"Billroth Hospitals",18,2.2,4,4,32
REQ02142,Cardiac,H029,"Adyar Cancer Institute",18,2.6,5,2,46
REQ02143,Breathing,H029,"Adyar Cancer Institute",30,0.9,2,2,46
REQ02144,Burn,H006,"Institute of Child Health and Hospital for Children",30,1.2,2,20,12
REQ02145,Unconscious,H007,"Apollo Hospitals Greams Road",30,0.8,2,4,24
REQ02146,General Medical,H002,"Government Stanley Medical College Hospital",30,2.3,4,7,39
REQ02147,Trauma,H019,"Dr. Kamakshi Memorial Hospital",22,7,13,18,34
REQ02148,General Medical,H020,"Prashanth Super Speciality Hospital",30,1.8,3,2,14
REQ02149,Burn,H004,"Government Royapettah Hospital",30,0.5,2,13,11
REQ02150,Accident,H018,"Chettinad Hospital and Research Institute",22,2.5,5,4,14
REQ02151,Breathing,H030,"Government Hospital of Thoracic Medicine",30,0.7,2,8,23
REQ02152,Accident,H025,"Apollo Hospitals Tondiarpet",22,11.1,21,9,9
REQ02153,Accident,H027,"MGM Healthcare",22,1.6,3,5,16
REQ02154,Cardiac,H019,"Dr. Kamakshi Memorial Hospital",18,18.3,34,18,34
REQ02155,General Medical,H024,"Billroth Hospitals",30,2,4,4,32
REQ02156,Burn,H009,"MIOT International",30,2.4,4,8,26
REQ02157,Trauma,H020,"Prashanth Super Speciality Hospital",22,1.8,3,2,14
REQ02158,Stroke,H019,"Dr. Kamakshi Memorial Hospital",18,4.8,9,18,34
REQ02159,Accident,H014,"Vijaya Hospital",22,2.4,4,10,12
REQ02160,Cardiac,H011,"Madras Medical Mission",18,2.2,4,5,4
REQ02161,Trauma,H009,"MIOT International",22,8.5,16,8,26
REQ02162,Accident,H009,"MIOT International",22,12.1,23,8,26
REQ02163,Breathing,H004,"Government Royapettah Hospital",30,2,4,13,11
REQ02164,Unconscious,H007,"Apollo Hospitals Greams Road",30,1.7,3,4,24
REQ02165,Stroke,H009,"MIOT International",18,2.5,5,8,26
REQ02166,Stroke,H002,"Government Stanley Medical College Hospital",18,2.4,4,7,39
REQ02167,Accident,H007,"Apollo Hospitals Greams Road",22,2.3,4,4,24
REQ02168,General Medical,H010,"Sri Ramachandra Medical Centre",30,1.9,4,1,10
REQ02169,Burn,H012,"Sundaram Medical Foundation",30,1.2,2,4,33
REQ02170,Trauma,H019,"Dr. Kamakshi Memorial Hospital",22,7.1,13,18,34
REQ02171,Unconscious,H017,"Gleneagles HealthCity Chennai",30,2.7,5,25,26
REQ02172,Accident,H003,"Government Kilpauk Medical College Hospital",22,2.6,5,1,9
REQ02173,Trauma,H001,"Rajiv Gandhi Government General Hospital",22,2,4,6,32
REQ02174,Breathing,H029,"Adyar Cancer Institute",30,3,6,2,46
REQ02175,Cardiac,H029,"Adyar Cancer Institute",18,4,8,2,46
REQ02176,Unconscious,H017,"Gleneagles HealthCity Chennai",30,2.2,4,25,26
REQ02177,Other,H030,"Government Hospital of Thoracic Medicine",30,4.9,9,8,23
REQ02178,Trauma,H005,"Government Omandurar Medical College Hospital",22,0.8,2,19,5
REQ02179,Accident,H011,"Madras Medical Mission",22,10.2,19,5,4
REQ02180,Burn,H021,"Hindu Mission Hospital",30,1.6,3,16,6
REQ02181,Stroke,H009,"MIOT International",18,1.1,2,8,26
REQ02182,Breathing,H006,"Institute of Child Health and Hospital for Children",30,1.9,4,20,12
REQ02183,Stroke,H012,"Sundaram Medical Foundation",18,1,2,4,33
REQ02184,Trauma,H026,"CSI Rainy Multispeciality Hospital",22,0.4,2,8,11
