assignment_id,request_id,ambulance_id,attempt_number,assigned_at,response_time_sec,response,status
ASG01954,REQ01560,AMB0100,2,2026-08-10 00:09:58,17,REJECTED,FALLBACK_TRIGGERED
ASG01955,REQ01560,AMB0097,3,2026-08-10 00:10:17,17,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01956,REQ01561,AMB0037,1,2026-08-11 19:39:03,20,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01957,REQ01562,AMB0082,1,2026-08-19 16:41:57,13,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01958,REQ01563,AMB0001,1,2026-08-19 01:15:03,21,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01959,REQ01564,AMB0117,1,2026-08-29 11:27:57,23,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01960,REQ01565,AMB0097,1,2026-08-12 07:16:30,8,REJECTED,FALLBACK_TRIGGERED
ASG01961,REQ01565,AMB0091,2,2026-08-12 07:16:40,6,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01962,REQ01566,AMB0027,1,2026-08-08 16:07:02,24,REJECTED,FALLBACK_TRIGGERED
ASG01963,REQ01566,AMB0131,2,2026-08-08 16:07:28,13,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01964,REQ01567,AMB0021,1,2026-08-06 15:10:27,5,TIMEOUT,FALLBACK_TRIGGERED
ASG01965,REQ01568,AMB0107,1,2026-08-02 23:06:21,27,REJECTED,FALLBACK_TRIGGERED
ASG01966,REQ01568,AMB0016,2,2026-08-02 23:06:50,9,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01967,REQ01570,AMB0002,1,2026-08-12 03:45:12,13,TIMEOUT,FALLBACK_TRIGGERED
ASG01968,REQ01570,AMB0005,2,2026-08-12 03:45:27,24,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01969,REQ01571,AMB0068,1,2026-08-28 19:16:31,23,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01970,REQ01572,AMB0052,1,2026-08-29 08:53:27,20,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01971,REQ01573,AMB0028,1,2026-08-31 00:02:03,30,TIMEOUT,FALLBACK_TRIGGERED
ASG01972,REQ01573,AMB0035,2,2026-08-31 00:02:35,13,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01973,REQ01574,AMB0007,1,2026-08-05 03:03:28,17,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01974,REQ01575,AMB0126,1,2026-08-16 17:49:35,21,TIMEOUT,FALLBACK_TRIGGERED
ASG01975,REQ01576,AMB0121,1,2026-08-05 10:50:11,11,REJECTED,FALLBACK_TRIGGERED
ASG01976,REQ01577,AMB0111,1,2026-09-01 12:50:38,15,REJECTED,FALLBACK_TRIGGERED
ASG01977,REQ01577,AMB0046,2,2026-09-01 12:50:55,25,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01978,REQ01579,AMB0055,1,2026-08-04 15:30:36,28,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01979,REQ01580,AMB0050,1,2026-09-02 21:37:38,15,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01980,REQ01581,AMB0066,1,2026-08-17 05:56:27,30,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01981,REQ01582,AMB0020,1,2026-09-04 05:06:05,29,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01982,REQ01583,AMB0004,1,2026-09-04 02:15:23,25,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01983,REQ01584,AMB0044,1,2026-08-06 14:01:46,23,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01984,REQ01585,AMB0007,1,2026-08-05 17:59:25,9,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01985,REQ01586,AMB0007,1,2026-09-03 16:47:59,15,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01986,REQ01587,AMB0008,1,2026-08-02 08:34:02,30,TIMEOUT,FALLBACK_TRIGGERED
ASG01987,REQ01588,AMB0025,1,2026-08-06 09:38:25,12,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01988,REQ01589,AMB0060,1,2026-08-11 19:42:27,11,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01989,REQ01590,AMB0032,1,2026-08-03 18:22:14,19,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01990,REQ01591,AMB0066,1,2026-09-01 17:41:15,18,TIMEOUT,FALLBACK_TRIGGERED
ASG01991,REQ01591,AMB0092,2,2026-09-01 17:41:35,12,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01992,REQ01592,AMB0017,1,2026-08-07 14:37:51,9,REJECTED,FALLBACK_TRIGGERED
ASG01993,REQ01592,AMB0075,2,2026-08-07 14:38:02,28,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01994,REQ01593,AMB0046,1,2026-08-19 19:24:24,9,REJECTED,FALLBACK_TRIGGERED
ASG01995,REQ01593,AMB0047,2,2026-08-19 19:24:35,20,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01996,REQ01595,AMB0019,1,2026-08-27 08:34:34,15,REJECTED,FALLBACK_TRIGGERED
ASG01997,REQ01595,AMB0013,2,2026-08-27 08:34:51,20,TIMEOUT,FALLBACK_TRIGGERED
ASG01998,REQ01595,AMB0036,3,2026-08-27 08:35:13,7,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01999,REQ01596,AMB0101,1,2026-09-02 07:39:02,21,REJECTED,FALLBACK_TRIGGERED
ASG02000,REQ01596,AMB0031,2,2026-09-02 07:39:25,30,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02001,REQ01597,AMB0111,1,2026-08-28 00:39:53,9,TIMEOUT,FALLBACK_TRIGGERED
ASG02002,REQ01598,AMB0084,1,2026-09-08 20:52:10,28,REJECTED,FALLBACK_TRIGGERED
ASG02003,REQ01598,AMB0123,2,2026-09-08 20:52:40,27,REJECTED,FALLBACK_TRIGGERED
ASG02004,REQ01598,AMB0035,3,2026-09-08 20:53:09,12,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02005,REQ01599,AMB0017,1,2026-08-01 10:11:15,11,TIMEOUT,FALLBACK_TRIGGERED
ASG02006,REQ01599,AMB0062,2,2026-08-01 10:11:28,5,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02007,REQ01600,AMB0044,1,2026-08-11 11:58:17,15,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02008,REQ01601,AMB0044,1,2026-08-13 22:18:17,19,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02009,REQ01602,AMB0102,1,2026-08-05 16:08:44,30,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02010,REQ01603,AMB0062,1,2026-08-01 12:29:53,21,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02011,REQ01604,AMB0073,1,2026-08-15 10:39:11,13,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02012,REQ01605,AMB0060,1,2026-09-07 12:44:39,19,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02013,REQ01606,AMB0091,1,2026-08-21 21:03:07,12,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02014,REQ01607,AMB0069,1,2026-08-25 22:02:22,8,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02015,REQ01608,AMB0092,1,2026-09-05 12:13:26,27,REJECTED,FALLBACK_TRIGGERED
ASG02016,REQ01608,AMB0049,2,2026-09-05 12:13:55,11,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02017,REQ01609,AMB0106,1,2026-09-08 01:24:31,24,TIMEOUT,FALLBACK_TRIGGERED
ASG02018,REQ01609,AMB0025,2,2026-09-08 01:24:57,13,TIMEOUT,FALLBACK_TRIGGERED
ASG02019,REQ01609,AMB0063,3,2026-09-08 01:25:12,30,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02020,REQ01610,AMB0012,1,2026-08-17 05:03:18,20,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02021,REQ01611,AMB0006,1,2026-08-21 13:16:10,14,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02022,REQ01612,AMB0070,1,2026-09-04 00:36:28,25,TIMEOUT,FALLBACK_TRIGGERED
ASG02023,REQ01612,AMB0028,2,2026-09-04 00:36:55,14,REJECTED,FALLBACK_TRIGGERED
ASG02024,REQ01612,AMB0081,3,2026-09-04 00:37:11,7,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02025,REQ01613,AMB0055,1,2026-08-09 07:54:50,18,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02026,REQ01615,AMB0027,1,2026-08-11 05:07:11,5,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02027,REQ01616,AMB0124,1,2026-08-26 04:48:20,12,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02028,REQ01617,AMB0121,1,2026-09-02 08:34:51,22,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02029,REQ01618,AMB0028,1,2026-09-03 12:30:45,26,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02030,REQ01619,AMB0032,1,2026-08-01 08:28:08,19,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02031,REQ01620,AMB0003,1,2026-08-11 01:13:33,4,REJECTED,FALLBACK_TRIGGERED
ASG02032,REQ01620,AMB0066,2,2026-08-11 01:13:39,15,TIMEOUT,FALLBACK_TRIGGERED
ASG02033,REQ01620,AMB0130,3,2026-08-11 01:13:56,26,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02034,REQ01621,AMB0102,1,2026-08-25 17:03:29,14,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02035,REQ01622,AMB0125,1,2026-08-09 03:42:35,28,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02036,REQ01623,AMB0076,1,2026-08-28 08:19:41,28,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02037,REQ01624,AMB0097,1,2026-08-09 06:09:59,16,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02038,REQ01625,AMB0002,1,2026-08-06 14:28:57,18,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02039,REQ01626,AMB0101,1,2026-09-05 17:24:43,16,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02040,REQ01627,AMB0075,1,2026-09-08 12:15:52,29,TIMEOUT,FALLBACK_TRIGGERED
ASG02041,REQ01627,AMB0068,2,2026-09-08 12:16:23,7,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02042,REQ01628,AMB0028,1,2026-08-10 08:39:57,21,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02043,REQ01629,AMB0112,1,2026-08-26 14:30:32,20,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02044,REQ01630,AMB0129,1,2026-08-24 08:16:27,24,REJECTED,FALLBACK_TRIGGERED
ASG02045,REQ01632,AMB0034,1,2026-08-10 17:29:32,29,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02046,REQ01633,AMB0073,1,2026-08-10 22:38:03,4,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02047,REQ01634,AMB0064,1,2026-08-09 08:24:14,28,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02048,REQ01635,AMB0103,1,2026-08-09 06:53:35,4,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02049,REQ01636,AMB0085,1,2026-09-05 15:01:25,19,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02050,REQ01637,AMB0096,1,2026-08-04 22:36:35,8,TIMEOUT,FALLBACK_TRIGGERED
ASG02051,REQ01637,AMB0108,2,2026-08-04 22:36:45,21,TIMEOUT,FALLBACK_TRIGGERED
ASG02052,REQ01637,AMB0014,3,2026-08-04 22:37:08,10,REJECTED,FALLBACK_TRIGGERED
ASG02053,REQ01638,AMB0103,1,2026-08-01 00:04:44,19,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02054,REQ01639,AMB0118,1,2026-09-05 21:30:45,14,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02055,REQ01640,AMB0018,1,2026-08-04 23:15:57,11,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02056,REQ01641,AMB0125,1,2026-08-31 08:26:50,16,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02057,REQ01642,AMB0041,1,2026-08-21 21:50:06,23,REJECTED,FALLBACK_TRIGGERED
ASG02058,REQ01642,AMB0057,2,2026-08-21 21:50:31,4,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02059,REQ01644,AMB0092,1,2026-08-25 13:17:05,11,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02060,REQ01645,AMB0035,1,2026-08-15 09:00:51,27,TIMEOUT,FALLBACK_TRIGGERED
ASG02061,REQ01646,AMB0089,1,2026-09-03 19:00:23,10,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02062,REQ01647,AMB0120,1,2026-09-06 18:39:25,11,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02063,REQ01648,AMB0008,1,2026-09-06 03:30:33,6,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02064,REQ01649,AMB0126,1,2026-08-28 05:23:29,30,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02065,REQ01650,AMB0117,1,2026-08-09 13:56:44,14,TIMEOUT,FALLBACK_TRIGGERED
ASG02066,REQ01650,AMB0126,2,2026-08-09 13:57:00,10,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02067,REQ01652,AMB0116,1,2026-09-02 10:07:29,18,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02068,REQ01653,AMB0011,1,2026-08-05 03:34:43,22,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02069,REQ01654,AMB0118,1,2026-08-12 05:09:38,21,REJECTED,FALLBACK_TRIGGERED
ASG02070,REQ01654,AMB0080,2,2026-08-12 05:10:01,15,TIMEOUT,FALLBACK_TRIGGERED
ASG02071,REQ01654,AMB0087,3,2026-08-12 05:10:18,22,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02072,REQ01655,AMB0116,1,2026-08-09 03:52:35,11,TIMEOUT,FALLBACK_TRIGGERED
ASG02073,REQ01656,AMB0009,1,2026-08-01 18:09:08,25,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02074,REQ01657,AMB0065,1,2026-08-26 07:59:45,4,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02075,REQ01658,AMB0053,1,2026-08-31 05:32:10,16,REJECTED,FALLBACK_TRIGGERED
ASG02076,REQ01659,AMB0006,1,2026-09-03 20:58:52,13,REJECTED,FALLBACK_TRIGGERED
ASG02077,REQ01659,AMB0128,2,2026-09-03 20:59:07,14,TIMEOUT,FALLBACK_TRIGGERED
ASG02078,REQ01659,AMB0072,3,2026-09-03 20:59:23,10,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02079,REQ01660,AMB0042,1,2026-08-25 17:59:59,29,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02080,REQ01661,AMB0129,1,2026-08-04 02:07:36,25,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02081,REQ01663,AMB0117,1,2026-08-13 01:02:29,25,TIMEOUT,FALLBACK_TRIGGERED
ASG02082,REQ01663,AMB0018,2,2026-08-13 01:02:56,25,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02083,REQ01664,AMB0026,1,2026-08-06 16:36:50,16,TIMEOUT,FALLBACK_TRIGGERED
ASG02084,REQ01664,AMB0130,2,2026-08-06 16:37:08,18,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02085,REQ01665,AMB0106,1,2026-08-27 18:35:36,11,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02086,REQ01666,AMB0018,1,2026-08-27 23:05:39,7,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02087,REQ01667,AMB0085,1,2026-08-05 01:16:21,18,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02088,REQ01668,AMB0108,1,2026-08-19 06:56:50,18,REJECTED,FALLBACK_TRIGGERED
ASG02089,REQ01668,AMB0038,2,2026-08-19 06:57:10,16,TIMEOUT,FALLBACK_TRIGGERED
ASG02090,REQ01668,AMB0123,3,2026-08-19 06:57:28,26,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02091,REQ01669,AMB0018,1,2026-08-27 16:03:25,21,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02092,REQ01670,AMB0031,1,2026-08-17 09:59:34,9,TIMEOUT,FALLBACK_TRIGGERED
ASG02093,REQ01670,AMB0131,2,2026-08-17 09:59:45,15,REJECTED,FALLBACK_TRIGGERED
ASG02094,REQ01670,AMB0067,3,2026-08-17 10:00:02,22,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02095,REQ01671,AMB0017,1,2026-08-20 12:58:08,23,TIMEOUT,FALLBACK_TRIGGERED
ASG02096,REQ01671,AMB0007,2,2026-08-20 12:58:33,24,TIMEOUT,FALLBACK_TRIGGERED
ASG02097,REQ01671,AMB0026,3,2026-08-20 12:58:59,27,TIMEOUT,FALLBACK_TRIGGERED
ASG02098,REQ01672,AMB0086,1,2026-08-29 19:21:22,15,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02099,REQ01673,AMB0059,1,2026-08-22 10:06:02,5,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02100,REQ01674,AMB0072,1,2026-08-06 03:29:49,10,TIMEOUT,FALLBACK_TRIGGERED
ASG02101,REQ01674,AMB0107,2,2026-08-06 03:30:01,10,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02102,REQ01675,AMB0083,1,2026-08-29 21:24:03,15,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02103,REQ01676,AMB0127,1,2026-08-18 22:05:43,4,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02104,REQ01677,AMB0032,1,2026-09-06 11:55:03,17,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02105,REQ01678,AMB0066,1,2026-08-14 23:59:11,12,REJECTED,FALLBACK_TRIGGERED
ASG02106,REQ01678,AMB0070,2,2026-08-14 23:59:25,27,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02107,REQ01679,AMB0002,1,2026-08-22 01:28:18,5,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02108,REQ01680,AMB0070,1,2026-09-05 01:59:22,5,TIMEOUT,FALLBACK_TRIGGERED
ASG02109,REQ01680,AMB0095,2,2026-09-05 01:59:29,17,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02110,REQ01681,AMB0062,1,2026-08-04 00:25:18,28,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02111,REQ01682,AMB0032,1,2026-08-08 00:17:22,5,TIMEOUT,FALLBACK_TRIGGERED
ASG02112,REQ01682,AMB0080,2,2026-08-08 00:17:29,28,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02113,REQ01683,AMB0125,1,2026-08-07 07:41:21,9,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02114,REQ01684,AMB0042,1,2026-08-24 21:36:21,9,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02115,REQ01685,AMB0129,1,2026-08-02 12:36:27,25,TIMEOUT,FALLBACK_TRIGGERED
ASG02116,REQ01685,AMB0079,2,2026-08-02 12:36:54,8,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02117,REQ01686,AMB0053,1,2026-08-03 22:57:15,27,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02118,REQ01687,AMB0125,1,2026-08-19 09:37:44,22,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02119,REQ01688,AMB0039,1,2026-08-11 10:20:00,15,REJECTED,FALLBACK_TRIGGERED
ASG02120,REQ01688,AMB0123,2,2026-08-11 10:20:17,26,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02121,REQ01689,AMB0106,1,2026-08-09 12:11:18,17,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02122,REQ01690,AMB0083,1,2026-08-10 07:50:14,12,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02123,REQ01691,AMB0094,1,2026-08-27 21:02:22,20,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02124,REQ01693,AMB0119,1,2026-08-30 10:48:56,30,REJECTED,FALLBACK_TRIGGERED
ASG02125,REQ01693,AMB0124,2,2026-08-30 10:49:28,6,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02126,REQ01694,AMB0083,1,2026-09-07 13:19:10,10,REJECTED,FALLBACK_TRIGGERED
ASG02127,REQ01694,AMB0091,2,2026-09-07 13:19:22,24,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02128,REQ01695,AMB0015,1,2026-08-10 14:23:22,29,TIMEOUT,FALLBACK_TRIGGERED
ASG02129,REQ01695,AMB0127,2,2026-08-10 14:23:53,18,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02130,REQ01696,AMB0083,1,2026-08-29 03:05:51,10,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02131,REQ01698,AMB0001,1,2026-09-01 23:00:43,28,REJECTED,FALLBACK_TRIGGERED
ASG02132,REQ01698,AMB0122,2,2026-09-01 23:01:13,13,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02133,REQ01699,AMB0006,1,2026-09-05 17:05:46,12,REJECTED,FALLBACK_TRIGGERED
ASG02134,REQ01699,AMB0041,2,2026-09-05 17:06:00,15,TIMEOUT,FALLBACK_TRIGGERED
ASG02135,REQ01699,AMB0016,3,2026-09-05 17:06:17,5,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02136,REQ01702,AMB0052,1,2026-08-18 10:56:19,7,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02137,REQ01703,AMB0102,1,2026-09-05 06:39:18,19,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02138,REQ01704,AMB0038,1,2026-08-18 15:17:41,19,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02139,REQ01705,AMB0001,1,2026-08-24 18:38:45,18,REJECTED,FALLBACK_TRIGGERED
ASG02140,REQ01705,AMB0040,2,2026-08-24 18:39:05,18,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02141,REQ01706,AMB0120,1,2026-08-04 08:59:45,7,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02142,REQ01707,AMB0055,1,2026-08-07 07:23:45,27,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02143,REQ01708,AMB0003,1,2026-08-17 12:12:00,17,TIMEOUT,FALLBACK_TRIGGERED
ASG02144,REQ01708,AMB0046,2,2026-08-17 12:12:19,26,TIMEOUT,FALLBACK_TRIGGERED
ASG02145,REQ01708,AMB0041,3,2026-08-17 12:12:47,22,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02146,REQ01709,AMB0007,1,2026-08-30 11:25:57,26,TIMEOUT,FALLBACK_TRIGGERED
ASG02147,REQ01709,AMB0054,2,2026-08-30 11:26:25,20,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02148,REQ01710,AMB0026,1,2026-08-06 13:43:56,19,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02149,REQ01711,AMB0105,1,2026-09-03 06:07:50,18,TIMEOUT,FALLBACK_TRIGGERED
ASG02150,REQ01711,AMB0035,2,2026-09-03 06:08:10,9,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02151,REQ01712,AMB0113,1,2026-08-11 04:36:05,5,REJECTED,FALLBACK_TRIGGERED
ASG02152,REQ01712,AMB0090,2,2026-08-11 04:36:12,13,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02153,REQ01713,AMB0019,1,2026-08-24 13:53:58,16,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02154,REQ01714,AMB0060,1,2026-08-06 18:32:51,22,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02155,REQ01715,AMB0131,1,2026-08-28 12:12:43,13,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02156,REQ01716,AMB0070,1,2026-08-25 05:29:12,19,REJECTED,FALLBACK_TRIGGERED
ASG02157,REQ01716,AMB0086,2,2026-08-25 05:29:33,17,REJECTED,FALLBACK_TRIGGERED
ASG02158,REQ01716,AMB0073,3,2026-08-25 05:29:52,16,TIMEOUT,FALLBACK_TRIGGERED
ASG02159,REQ01719,AMB0041,1,2026-08-10 20:15:46,24,REJECTED,FALLBACK_TRIGGERED
ASG02160,REQ01719,AMB0053,2,2026-08-10 20:16:12,17,REJECTED,FALLBACK_TRIGGERED
ASG02161,REQ01719,AMB0101,3,2026-08-10 20:16:31,26,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02162,REQ01720,AMB0082,1,2026-08-22 07:56:08,26,TIMEOUT,FALLBACK_TRIGGERED
ASG02163,REQ01720,AMB0009,2,2026-08-22 07:56:36,25,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02164,REQ01721,AMB0101,1,2026-08-24 17:15:14,6,REJECTED,FALLBACK_TRIGGERED
ASG02165,REQ01721,AMB0066,2,2026-08-24 17:15:22,4,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02166,REQ01722,AMB0121,1,2026-08-24 21:33:31,11,REJECTED,FALLBACK_TRIGGERED
ASG02167,REQ01722,AMB0035,2,2026-08-24 21:33:44,8,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02168,REQ01723,AMB0015,1,2026-09-06 21:17:31,30,TIMEOUT,FALLBACK_TRIGGERED
ASG02169,REQ01723,AMB0099,2,2026-09-06 21:18:03,18,TIMEOUT,FALLBACK_TRIGGERED
ASG02170,REQ01724,AMB0083,1,2026-08-22 06:23:15,13,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02171,REQ01725,AMB0084,1,2026-09-02 12:51:04,11,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02172,REQ01726,AMB0046,1,2026-08-01 18:21:59,12,REJECTED,FALLBACK_TRIGGERED
ASG02173,REQ01726,AMB0030,2,2026-08-01 18:22:13,26,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02174,REQ01727,AMB0072,1,2026-08-10 10:50:23,11,TIMEOUT,FALLBACK_TRIGGERED
ASG02175,REQ01727,AMB0058,2,2026-08-10 10:50:36,26,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02176,REQ01728,AMB0129,1,2026-08-18 04:15:23,27,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02177,REQ01729,AMB0019,1,2026-08-17 20:34:37,18,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02178,REQ01730,AMB0004,1,2026-08-20 06:45:51,15,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02179,REQ01731,AMB0018,1,2026-08-02 00:34:41,11,REJECTED,FALLBACK_TRIGGERED
ASG02180,REQ01732,AMB0116,1,2026-08-24 23:35:28,11,REJECTED,FALLBACK_TRIGGERED
ASG02181,REQ01732,AMB0030,2,2026-08-24 23:35:41,11,TIMEOUT,FALLBACK_TRIGGERED
ASG02182,REQ01732,AMB0114,3,2026-08-24 23:35:54,21,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02183,REQ01733,AMB0099,1,2026-08-12 13:56:57,13,TIMEOUT,FALLBACK_TRIGGERED
ASG02184,REQ01733,AMB0086,2,2026-08-12 13:57:12,30,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02185,REQ01734,AMB0105,1,2026-08-11 20:59:52,7,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02186,REQ01735,AMB0008,1,2026-08-29 04:36:27,18,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG02187,REQ01736,AMB0090,1,2026-08-03 20:44:22,25,ACCEPTED,ASSIGNMENT_CONFIRMED
